filename,relative_path,status,reason,vertex_count,edge_count,vertex_types,edge_types,missing_vertices,missing_edges,top_vertex_types,top_edge_types,file_size_mb
CWE-416_CVE-2020-14351_0_vuln.cpg.json,CWE-416_CVE-2020-14351_0_vuln.cpg.json,OK,success,1406,5793,23,17,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:168|METHOD_PARAMETER_OUT:168|BLOCK:109|MEMBER:109,AST:1217|REACHING_DEF:1087|EVAL_TYPE:874|CONTAINS:607|CFG:335|DOMINATE:304,5.59
CWE-416_CVE-2020-14381_0_vuln.cpg.json,CWE-416_CVE-2020-14381_0_vuln.cpg.json,OK,success,1095,3610,24,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:135|METHOD_PARAMETER_OUT:135|MEMBER:109|BLOCK:82,AST:910|EVAL_TYPE:623|REACHING_DEF:480|CONTAINS:417|SOURCE_FILE:259|REF:192,3.96
CWE-416_CVE-2020-14381_1_vuln.cpg.json,CWE-416_CVE-2020-14381_1_vuln.cpg.json,OK,success,1096,3592,24,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:136|METHOD_PARAMETER_OUT:136|MEMBER:109|BLOCK:83,AST:911|EVAL_TYPE:624|REACHING_DEF:481|CONTAINS:414|SOURCE_FILE:259|REF:192,3.95
CWE-416_CVE-2020-14381_2_vuln.cpg.json,CWE-416_CVE-2020-14381_2_vuln.cpg.json,OK,success,1507,6503,25,17,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:172|METHOD_PARAMETER_OUT:172|BLOCK:119|CALL:118,AST:1316|REACHING_DEF:1027|EVAL_TYPE:958|CONTAINS:689|CFG:405|DOMINATE:387,6.06
CWE-416_CVE-2020-14416_0_vuln.cpg.json,CWE-416_CVE-2020-14416_0_vuln.cpg.json,OK,success,1139,3938,23,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:141|METHOD_PARAMETER_OUT:141|MEMBER:109|BLOCK:85,AST:952|EVAL_TYPE:664|REACHING_DEF:580|CONTAINS:437|SOURCE_FILE:261|REF:199,4.2
CWE-416_CVE-2020-15436_0_vuln.cpg.json,CWE-416_CVE-2020-15436_0_vuln.cpg.json,OK,success,1691,9092,24,17,None,None,TYPE_DECL:188|CALL:181|TYPE:180|METHOD_PARAMETER_IN:178|METHOD_PARAMETER_OUT:178|BLOCK:133,REACHING_DEF:1912|AST:1504|EVAL_TYPE:1112|CONTAINS:863|CDG:713|CFG:573,7.63
CWE-416_CVE-2020-15436_1_vuln.cpg.json,CWE-416_CVE-2020-15436_1_vuln.cpg.json,OK,success,1236,4611,23,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:155|METHOD_PARAMETER_OUT:155|MEMBER:109|BLOCK:94,AST:1047|EVAL_TYPE:751|REACHING_DEF:739|CONTAINS:493|SOURCE_FILE:263|REF:226,4.69
CWE-416_CVE-2020-16119_0_vuln.cpg.json,CWE-416_CVE-2020-16119_0_vuln.cpg.json,OK,success,1251,4867,23,16,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:148|METHOD_PARAMETER_OUT:148|MEMBER:109|BLOCK:89,AST:1058|REACHING_DEF:815|EVAL_TYPE:747|CONTAINS:519|SOURCE_FILE:267|CFG:246,4.84
CWE-416_CVE-2020-25220_0_vuln.cpg.json,CWE-416_CVE-2020-25220_0_vuln.cpg.json,OK,success,1035,3241,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:129|METHOD_PARAMETER_OUT:129|MEMBER:109|BLOCK:77,AST:850|EVAL_TYPE:582|REACHING_DEF:433|CONTAINS:378|SOURCE_FILE:259|REF:186,3.68
CWE-416_CVE-2020-25656_0_vuln.cpg.json,CWE-416_CVE-2020-25656_0_vuln.cpg.json,OK,success,1568,7786,24,16,None,None,TYPE_DECL:190|TYPE:182|IDENTIFIER:164|METHOD_PARAMETER_IN:163|METHOD_PARAMETER_OUT:163|CALL:147,REACHING_DEF:1472|AST:1379|EVAL_TYPE:1049|CONTAINS:780|CFG:496|POST_DOMINATE:468,6.8
CWE-416_CVE-2020-25669_0_vuln.cpg.json,CWE-416_CVE-2020-25669_0_vuln.cpg.json,OK,success,1050,3335,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:132|METHOD_PARAMETER_OUT:132|MEMBER:109|BLOCK:77,AST:865|EVAL_TYPE:594|REACHING_DEF:461|CONTAINS:384|SOURCE_FILE:259|REF:188,3.76
CWE-416_CVE-2020-25669_1_vuln.cpg.json,CWE-416_CVE-2020-25669_1_vuln.cpg.json,OK,success,1162,4109,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:144|METHOD_PARAMETER_OUT:144|MEMBER:109|BLOCK:83,AST:975|EVAL_TYPE:692|REACHING_DEF:641|CONTAINS:453|SOURCE_FILE:261|REF:198,4.33
CWE-416_CVE-2020-27066_0_vuln.cpg.json,CWE-416_CVE-2020-27066_0_vuln.cpg.json,OK,success,1098,3640,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:136|METHOD_PARAMETER_OUT:136|MEMBER:109|BLOCK:83,AST:913|EVAL_TYPE:631|REACHING_DEF:516|CONTAINS:416|SOURCE_FILE:259|REF:192,3.99
CWE-416_CVE-2020-27067_0_vuln.cpg.json,CWE-416_CVE-2020-27067_0_vuln.cpg.json,OK,success,1423,5920,24,16,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:174|METHOD_PARAMETER_OUT:174|MEMBER:109|BLOCK:104,AST:1230|REACHING_DEF:1034|EVAL_TYPE:899|CONTAINS:603|CFG:326|DOMINATE:322,5.65
CWE-416_CVE-2020-27067_1_vuln.cpg.json,CWE-416_CVE-2020-27067_1_vuln.cpg.json,OK,success,1031,3220,20,14,CONTROL_STRUCTURE,None,TYPE_DECL:185|TYPE:177|METHOD_PARAMETER_IN:128|METHOD_PARAMETER_OUT:128|MEMBER:109|BLOCK:76,AST:847|EVAL_TYPE:581|REACHING_DEF:432|CONTAINS:374|SOURCE_FILE:258|REF:185,3.67
CWE-416_CVE-2020-27067_2_vuln.cpg.json,CWE-416_CVE-2020-27067_2_vuln.cpg.json,OK,success,1091,3544,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:135|METHOD_PARAMETER_OUT:135|MEMBER:109|BLOCK:81,AST:902|EVAL_TYPE:623|REACHING_DEF:498|CONTAINS:405|SOURCE_FILE:263|REF:196,3.93
CWE-416_CVE-2020-27418_0_vuln.cpg.json,CWE-416_CVE-2020-27418_0_vuln.cpg.json,OK,success,1153,3918,23,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:153|METHOD_PARAMETER_OUT:153|MEMBER:109|BLOCK:88,AST:968|EVAL_TYPE:683|REACHING_DEF:595|CONTAINS:424|SOURCE_FILE:259|REF:197,4.22
CWE-416_CVE-2020-27675_0_vuln.cpg.json,CWE-416_CVE-2020-27675_0_vuln.cpg.json,OK,success,1147,3974,22,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:142|METHOD_PARAMETER_OUT:142|MEMBER:109|BLOCK:88,AST:961|EVAL_TYPE:677|REACHING_DEF:566|CONTAINS:443|SOURCE_FILE:260|REF:202,4.22
CWE-416_CVE-2020-27675_1_vuln.cpg.json,CWE-416_CVE-2020-27675_1_vuln.cpg.json,OK,success,1088,3553,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:137|METHOD_PARAMETER_OUT:137|MEMBER:109|BLOCK:83,AST:903|EVAL_TYPE:627|REACHING_DEF:491|CONTAINS:404|SOURCE_FILE:259|REF:190,3.92
CWE-416_CVE-2020-27675_2_vuln.cpg.json,CWE-416_CVE-2020-27675_2_vuln.cpg.json,OK,success,1090,3530,22,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:135|METHOD_PARAMETER_OUT:135|MEMBER:109|BLOCK:85,AST:904|EVAL_TYPE:625|REACHING_DEF:483|CONTAINS:406|SOURCE_FILE:260|REF:191,3.92
CWE-416_CVE-2020-27675_3_vuln.cpg.json,CWE-416_CVE-2020-27675_3_vuln.cpg.json,OK,success,1044,3296,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:130|METHOD_PARAMETER_OUT:130|MEMBER:109|BLOCK:77,AST:858|EVAL_TYPE:587|REACHING_DEF:447|CONTAINS:383|SOURCE_FILE:260|REF:188,3.72
CWE-416_CVE-2020-27784_0_vuln.cpg.json,CWE-416_CVE-2020-27784_0_vuln.cpg.json,OK,success,1103,3686,22,14,CONTROL_STRUCTURE,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:138|METHOD_PARAMETER_OUT:138|MEMBER:109|BLOCK:80,AST:917|EVAL_TYPE:638|REACHING_DEF:547|CONTAINS:415|SOURCE_FILE:260|REF:196,4.02
CWE-416_CVE-2020-27784_1_vuln.cpg.json,CWE-416_CVE-2020-27784_1_vuln.cpg.json,OK,success,1095,3629,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:79,AST:906|EVAL_TYPE:627|REACHING_DEF:519|CONTAINS:415|SOURCE_FILE:263|REF:196,3.98
CWE-416_CVE-2020-27784_2_vuln.cpg.json,CWE-416_CVE-2020-27784_2_vuln.cpg.json,OK,success,1349,5997,23,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:144|METHOD_PARAMETER_OUT:144|CALL:122|MEMBER:109,AST:1160|REACHING_DEF:1084|EVAL_TYPE:827|CONTAINS:624|CFG:355|DOMINATE:353,5.56
CWE-416_CVE-2020-27786_0_vuln.cpg.json,CWE-416_CVE-2020-27786_0_vuln.cpg.json,OK,success,1202,4438,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:90,AST:1016|EVAL_TYPE:714|REACHING_DEF:690|CONTAINS:481|SOURCE_FILE:260|CFG:215,4.55
CWE-416_CVE-2020-27786_1_vuln.cpg.json,CWE-416_CVE-2020-27786_1_vuln.cpg.json,OK,success,1343,5810,24,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|MEMBER:109|BLOCK:101,AST:1155|REACHING_DEF:1096|EVAL_TYPE:830|CONTAINS:595|CFG:319|DOMINATE:305,5.46
CWE-416_CVE-2020-27786_2_vuln.cpg.json,CWE-416_CVE-2020-27786_2_vuln.cpg.json,OK,success,1248,5015,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:151|METHOD_PARAMETER_OUT:151|MEMBER:109|BLOCK:91,AST:1060|REACHING_DEF:940|EVAL_TYPE:756|CONTAINS:520|SOURCE_FILE:262|CFG:250,4.92
CWE-416_CVE-2020-27820_0_vuln.cpg.json,CWE-416_CVE-2020-27820_0_vuln.cpg.json,OK,success,1110,3617,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:139|METHOD_PARAMETER_OUT:139|MEMBER:109|BLOCK:84,AST:921|EVAL_TYPE:640|REACHING_DEF:508|CONTAINS:410|SOURCE_FILE:263|REF:198,3.99
CWE-416_CVE-2020-27835_0_vuln.cpg.json,CWE-416_CVE-2020-27835_0_vuln.cpg.json,OK,success,1136,3968,22,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:141|METHOD_PARAMETER_OUT:141|MEMBER:109|BLOCK:84,AST:949|EVAL_TYPE:665|REACHING_DEF:642|CONTAINS:435|SOURCE_FILE:261|REF:203,4.22
CWE-416_CVE-2020-27835_1_vuln.cpg.json,CWE-416_CVE-2020-27835_1_vuln.cpg.json,OK,success,1150,3944,22,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:83,AST:960|EVAL_TYPE:672|REACHING_DEF:608|CONTAINS:433|SOURCE_FILE:264|REF:209,4.23
CWE-416_CVE-2020-27835_2_vuln.cpg.json,CWE-416_CVE-2020-27835_2_vuln.cpg.json,OK,success,1174,4265,24,17,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:146|METHOD_PARAMETER_OUT:146|MEMBER:109|BLOCK:86,AST:988|REACHING_DEF:699|EVAL_TYPE:694|CONTAINS:463|SOURCE_FILE:260|REF:211,4.43
CWE-416_CVE-2020-27835_3_vuln.cpg.json,CWE-416_CVE-2020-27835_3_vuln.cpg.json,OK,success,1400,5773,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:169|METHOD_PARAMETER_OUT:169|MEMBER:109|BLOCK:105,AST:1209|REACHING_DEF:1037|EVAL_TYPE:878|CONTAINS:591|CFG:318|DOMINATE:314,5.55
CWE-416_CVE-2020-27835_4_vuln.cpg.json,CWE-416_CVE-2020-27835_4_vuln.cpg.json,OK,success,1093,3668,21,15,CONTROL_STRUCTURE,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:136|METHOD_PARAMETER_OUT:136|MEMBER:109|BLOCK:79,AST:907|EVAL_TYPE:628|REACHING_DEF:551|CONTAINS:414|SOURCE_FILE:260|REF:197,4.0
CWE-416_CVE-2020-27835_5_vuln.cpg.json,CWE-416_CVE-2020-27835_5_vuln.cpg.json,OK,success,1175,4233,22,17,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:147|METHOD_PARAMETER_OUT:147|MEMBER:109|BLOCK:88,AST:989|REACHING_DEF:701|EVAL_TYPE:698|CONTAINS:459|SOURCE_FILE:260|REF:210,4.42
CWE-416_CVE-2020-27835_6_vuln.cpg.json,CWE-416_CVE-2020-27835_6_vuln.cpg.json,OK,success,1456,6425,24,16,None,None,TYPE_DECL:194|METHOD_PARAMETER_IN:186|METHOD_PARAMETER_OUT:186|TYPE:186|MEMBER:109|BLOCK:99,AST:1263|REACHING_DEF:1252|EVAL_TYPE:925|CONTAINS:626|CFG:351|DOMINATE:347,5.96
CWE-416_CVE-2020-27835_7_vuln.cpg.json,CWE-416_CVE-2020-27835_7_vuln.cpg.json,OK,success,1321,5183,24,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:170|METHOD_PARAMETER_OUT:170|MEMBER:109|BLOCK:98,AST:1131|REACHING_DEF:873|EVAL_TYPE:810|CONTAINS:537|CFG:264|SOURCE_FILE:264,5.12
CWE-416_CVE-2020-29569_0_vuln.cpg.json,CWE-416_CVE-2020-29569_0_vuln.cpg.json,OK,success,1492,7003,23,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|CALL:134|BLOCK:119,REACHING_DEF:1330|AST:1302|EVAL_TYPE:938|CONTAINS:727|CFG:434|DOMINATE:409,6.29
CWE-416_CVE-2020-29660_0_vuln.cpg.json,CWE-416_CVE-2020-29660_0_vuln.cpg.json,OK,success,1315,5266,24,17,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:150|METHOD_PARAMETER_OUT:150|MEMBER:109|BLOCK:101,AST:1127|EVAL_TYPE:804|REACHING_DEF:740|CONTAINS:574|CFG:298|DOMINATE:289,5.13
CWE-416_CVE-2020-29660_1_vuln.cpg.json,CWE-416_CVE-2020-29660_1_vuln.cpg.json,OK,success,1262,4761,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:164|METHOD_PARAMETER_OUT:164|MEMBER:109|BLOCK:97,AST:1076|REACHING_DEF:826|EVAL_TYPE:781|CONTAINS:493|SOURCE_FILE:260|REF:233,4.81
CWE-416_CVE-2020-29660_2_vuln.cpg.json,CWE-416_CVE-2020-29660_2_vuln.cpg.json,OK,success,1159,4100,23,17,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:141|METHOD_PARAMETER_OUT:141|MEMBER:109|BLOCK:85,AST:973|EVAL_TYPE:678|REACHING_DEF:613|CONTAINS:458|SOURCE_FILE:259|REF:203,4.32
CWE-416_CVE-2020-29660_3_vuln.cpg.json,CWE-416_CVE-2020-29660_3_vuln.cpg.json,OK,success,1101,3621,24,17,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:140|METHOD_PARAMETER_OUT:140|MEMBER:109|BLOCK:83,AST:914|EVAL_TYPE:632|REACHING_DEF:516|CONTAINS:408|SOURCE_FILE:260|REF:193,3.98
CWE-416_CVE-2020-36313_0_vuln.cpg.json,CWE-416_CVE-2020-36313_0_vuln.cpg.json,OK,success,1164,4128,23,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:144|METHOD_PARAMETER_OUT:144|MEMBER:109|BLOCK:86,AST:977|EVAL_TYPE:686|REACHING_DEF:600|CONTAINS:456|SOURCE_FILE:261|REF:210,4.33
CWE-416_CVE-2020-36313_1_vuln.cpg.json,CWE-416_CVE-2020-36313_1_vuln.cpg.json,OK,success,1351,5350,23,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:167|METHOD_PARAMETER_OUT:167|MEMBER:109|BLOCK:105,AST:1161|REACHING_DEF:865|EVAL_TYPE:839|CONTAINS:566|CFG:289|DOMINATE:278,5.24
CWE-416_CVE-2020-36387_0_vuln.cpg.json,CWE-416_CVE-2020-36387_0_vuln.cpg.json,OK,success,1065,3412,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:133|METHOD_PARAMETER_OUT:133|MEMBER:109|BLOCK:78,AST:878|EVAL_TYPE:606|REACHING_DEF:474|CONTAINS:392|SOURCE_FILE:261|REF:189,3.82
CWE-416_CVE-2020-36387_1_vuln.cpg.json,CWE-416_CVE-2020-36387_1_vuln.cpg.json,OK,success,1202,4308,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:156|METHOD_PARAMETER_OUT:156|MEMBER:109|BLOCK:90,AST:1014|EVAL_TYPE:715|REACHING_DEF:680|CONTAINS:461|SOURCE_FILE:262|REF:209,4.49
CWE-416_CVE-2020-36387_2_vuln.cpg.json,CWE-416_CVE-2020-36387_2_vuln.cpg.json,OK,success,1015,3146,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:126|METHOD_PARAMETER_OUT:126|MEMBER:109|BLOCK:73,AST:830|EVAL_TYPE:565|REACHING_DEF:421|CONTAINS:369|SOURCE_FILE:259|REF:184,3.6
CWE-416_CVE-2020-36387_3_vuln.cpg.json,CWE-416_CVE-2020-36387_3_vuln.cpg.json,OK,success,1085,3547,22,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:135|METHOD_PARAMETER_OUT:135|MEMBER:109|BLOCK:80,AST:898|EVAL_TYPE:624|REACHING_DEF:504|CONTAINS:405|SOURCE_FILE:261|REF:193,3.92
CWE-416_CVE-2020-36387_4_vuln.cpg.json,CWE-416_CVE-2020-36387_4_vuln.cpg.json,OK,success,1107,3738,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:139|METHOD_PARAMETER_OUT:139|MEMBER:109|BLOCK:82,AST:922|EVAL_TYPE:643|REACHING_DEF:566|CONTAINS:415|SOURCE_FILE:259|REF:197,4.05
CWE-416_CVE-2020-36387_5_vuln.cpg.json,CWE-416_CVE-2020-36387_5_vuln.cpg.json,OK,success,1215,4394,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:92,AST:1024|EVAL_TYPE:719|REACHING_DEF:685|CONTAINS:483|SOURCE_FILE:265|REF:213,4.55
CWE-416_CVE-2020-36557_0_vuln.cpg.json,CWE-416_CVE-2020-36557_0_vuln.cpg.json,OK,success,1243,4642,24,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:150|METHOD_PARAMETER_OUT:150|MEMBER:109|BLOCK:94,AST:1055|EVAL_TYPE:737|REACHING_DEF:690|CONTAINS:510|SOURCE_FILE:262|CFG:238,4.72
CWE-416_CVE-2020-36694_0_vuln.cpg.json,CWE-416_CVE-2020-36694_0_vuln.cpg.json,OK,success,1319,5186,24,16,None,None,TYPE_DECL:193|TYPE:185|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|MEMBER:109|BLOCK:100,AST:1127|EVAL_TYPE:816|REACHING_DEF:800|CONTAINS:557|CFG:278|DOMINATE:271,5.11
CWE-416_CVE-2020-36694_10_vuln.cpg.json,CWE-416_CVE-2020-36694_10_vuln.cpg.json,OK,success,1261,4742,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:153|METHOD_PARAMETER_OUT:153|MEMBER:109|BLOCK:96,AST:1070|EVAL_TYPE:768|REACHING_DEF:721|CONTAINS:515|SOURCE_FILE:265|CFG:239,4.79
CWE-416_CVE-2020-36694_11_vuln.cpg.json,CWE-416_CVE-2020-36694_11_vuln.cpg.json,OK,success,1172,4073,23,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:87,AST:982|EVAL_TYPE:695|REACHING_DEF:625|CONTAINS:446|SOURCE_FILE:264|REF:213,4.32
CWE-416_CVE-2020-36694_12_vuln.cpg.json,CWE-416_CVE-2020-36694_12_vuln.cpg.json,OK,success,1319,5186,24,16,None,None,TYPE_DECL:193|TYPE:185|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|MEMBER:109|BLOCK:100,AST:1127|EVAL_TYPE:816|REACHING_DEF:800|CONTAINS:557|CFG:278|DOMINATE:271,5.11
CWE-416_CVE-2020-36694_13_vuln.cpg.json,CWE-416_CVE-2020-36694_13_vuln.cpg.json,OK,success,1264,4647,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:159|METHOD_PARAMETER_OUT:159|MEMBER:109|BLOCK:98,AST:1073|EVAL_TYPE:764|REACHING_DEF:696|CONTAINS:504|SOURCE_FILE:265|CFG:226,4.75
CWE-416_CVE-2020-36694_14_vuln.cpg.json,CWE-416_CVE-2020-36694_14_vuln.cpg.json,OK,success,1577,6963,23,17,None,None,TYPE_DECL:198|TYPE:190|METHOD_PARAMETER_IN:183|METHOD_PARAMETER_OUT:183|CALL:128|BLOCK:121,AST:1380|REACHING_DEF:1139|EVAL_TYPE:1011|CONTAINS:717|CFG:427|DOMINATE:414,6.41
CWE-416_CVE-2020-36694_15_vuln.cpg.json,CWE-416_CVE-2020-36694_15_vuln.cpg.json,OK,success,1303,5339,24,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:154|METHOD_PARAMETER_OUT:154|MEMBER:109|BLOCK:90,AST:1114|REACHING_DEF:831|EVAL_TYPE:794|CONTAINS:566|CFG:295|DOMINATE:291,5.16
CWE-416_CVE-2020-36694_16_vuln.cpg.json,CWE-416_CVE-2020-36694_16_vuln.cpg.json,OK,success,1297,4837,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:164|METHOD_PARAMETER_OUT:164|MEMBER:109|BLOCK:99,AST:1106|EVAL_TYPE:795|REACHING_DEF:735|CONTAINS:515|SOURCE_FILE:265|CFG:243,4.9
CWE-416_CVE-2020-36694_17_vuln.cpg.json,CWE-416_CVE-2020-36694_17_vuln.cpg.json,OK,success,1297,4837,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:164|METHOD_PARAMETER_OUT:164|MEMBER:109|BLOCK:99,AST:1106|EVAL_TYPE:795|REACHING_DEF:735|CONTAINS:515|SOURCE_FILE:265|CFG:243,4.9
CWE-416_CVE-2020-36694_18_vuln.cpg.json,CWE-416_CVE-2020-36694_18_vuln.cpg.json,OK,success,1297,4837,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:164|METHOD_PARAMETER_OUT:164|MEMBER:109|BLOCK:99,AST:1106|EVAL_TYPE:795|REACHING_DEF:735|CONTAINS:515|SOURCE_FILE:265|CFG:243,4.9
CWE-416_CVE-2020-36694_1_vuln.cpg.json,CWE-416_CVE-2020-36694_1_vuln.cpg.json,OK,success,1172,4073,23,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:87,AST:982|EVAL_TYPE:695|REACHING_DEF:625|CONTAINS:446|SOURCE_FILE:264|REF:213,4.32
CWE-416_CVE-2020-36694_2_vuln.cpg.json,CWE-416_CVE-2020-36694_2_vuln.cpg.json,OK,success,1274,4921,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:152|METHOD_PARAMETER_OUT:152|MEMBER:109|BLOCK:94,AST:1083|EVAL_TYPE:774|REACHING_DEF:760|CONTAINS:532|SOURCE_FILE:265|CFG:255,4.9
CWE-416_CVE-2020-36694_3_vuln.cpg.json,CWE-416_CVE-2020-36694_3_vuln.cpg.json,OK,success,1755,8473,24,17,None,None,METHOD_PARAMETER_IN:204|METHOD_PARAMETER_OUT:204|TYPE_DECL:199|TYPE:191|CALL:171|BLOCK:133,REACHING_DEF:1704|AST:1557|EVAL_TYPE:1153|CONTAINS:829|CFG:538|DOMINATE:521,7.48
CWE-416_CVE-2020-36694_4_vuln.cpg.json,CWE-416_CVE-2020-36694_4_vuln.cpg.json,OK,success,1264,4647,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:159|METHOD_PARAMETER_OUT:159|MEMBER:109|BLOCK:98,AST:1073|EVAL_TYPE:764|REACHING_DEF:696|CONTAINS:504|SOURCE_FILE:265|CFG:226,4.75
CWE-416_CVE-2020-36694_5_vuln.cpg.json,CWE-416_CVE-2020-36694_5_vuln.cpg.json,OK,success,1727,8391,24,17,None,None,METHOD_PARAMETER_IN:203|METHOD_PARAMETER_OUT:203|TYPE_DECL:198|TYPE:190|CALL:165|BLOCK:130,REACHING_DEF:1756|AST:1530|EVAL_TYPE:1130|CONTAINS:812|CFG:522|DOMINATE:505,7.4
CWE-416_CVE-2020-36694_6_vuln.cpg.json,CWE-416_CVE-2020-36694_6_vuln.cpg.json,OK,success,1274,4921,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:152|METHOD_PARAMETER_OUT:152|MEMBER:109|BLOCK:94,AST:1083|EVAL_TYPE:774|REACHING_DEF:760|CONTAINS:532|SOURCE_FILE:265|CFG:255,4.9
CWE-416_CVE-2020-36694_7_vuln.cpg.json,CWE-416_CVE-2020-36694_7_vuln.cpg.json,OK,success,1274,4921,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:152|METHOD_PARAMETER_OUT:152|MEMBER:109|BLOCK:94,AST:1083|EVAL_TYPE:774|REACHING_DEF:760|CONTAINS:532|SOURCE_FILE:265|CFG:255,4.9
CWE-416_CVE-2020-36694_8_vuln.cpg.json,CWE-416_CVE-2020-36694_8_vuln.cpg.json,OK,success,1172,4073,23,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:149|METHOD_PARAMETER_OUT:149|MEMBER:109|BLOCK:87,AST:982|EVAL_TYPE:695|REACHING_DEF:625|CONTAINS:446|SOURCE_FILE:264|REF:213,4.32
